stop_id,stop_name,latitude,longitude,transport_type,is_hub,city
M1_MARTYRS,Place des Martyrs,36.7604799932853,3.05710936785121,metro,True,Algiers
M1_BOUMEN,Ali Boumendjel,36.7812440467473,3.05928299668784,metro,False,Algiers
M1_TAFOURAH,Tafourah - Grande Poste,36.7730837483244,3.0589762630129,metro,True,Algiers
M1_KHEL,Khelifa Boukhalfa,36.7662630822654,3.05181286600113,metro,False,Algiers
M1_1MAI,1er Mai,36.7603097468751,3.05605962475439,metro,True,Algiers
M1_AISSAT,Aïssat Idir,36.757409635158,3.06154248666378,metro,True,Algiers
M1_HAMMA,El Hamma,36.7529266211043,3.06626513551542,metro,True,Algiers
M1_JARDIN,Jardin d'Essai,36.7468481140268,3.07278967729433,metro,True,Algiers
M1_FUSILLES,Les Fusillés,36.7424883054006,3.08302787535449,metro,True,Algiers
M1_AMIROU,Cité Amirouche,36.7379982532652,3.09473848650747,metro,False,Algiers
M1_MER_SOL,Mer et Soleil,36.7336757427082,3.10098572454826,metro,False,Algiers
M1_HAI_BADR,Haï El Badr,36.7255950582709,3.10242811290605,metro,True,Algiers
M1_TENNIS,Bachdjarah Tennis,36.7180104155601,3.11120916862885,metro,True,Algiers
M1_BACHJA,Bachdjarah,36.7217398923606,3.11815190127203,metro,True,Algiers
M1_H_GARE,El Harrach Gare,36.72232789009,3.13160241529532,metro,True,Algiers
M1_H_CENTRE,El Harrach Centre,36.722053370535,3.137755960518,metro,False,Algiers
M1_ATELIER,Les Ateliers,36.7150197094137,3.10068457486571,metro,False,Algiers
M1_GUE_CON,Gué de Constantine,36.7100484994792,3.09115971660676,metro,False,Algiers
M1_AIN_NADJ,Ain Naâdja,36.7059130152438,3.08317167133859,metro,False,Algiers
TR01,Ruisseau ,36.742975045541,3.08347539231581,tram,True,Hussein Dey
TR02,Les Fusillés,36.7441458996979,3.08468827528815,tram,True, Hussein Dey
TR03,Tripoli-Thaâlibiya,36.745194141062,3.09226925110682,tram,False,Hussein Dey
TR04,Tripoli -Mosquée,36.7432286759406,3.0974577381221,tram,True, Hussein Dey
TR05,Tripoli - Hamadèche,36.7406796962257,3.10408266053135,tram,False, Hussein Dey
TR06,Tripoli - Makaria,36.7370269420784,3.11362440363129,tram,False, Hussein Dey
TR07, Carroubier,36.7356745664056,3.11816836459516,tram,True,Hussein Dey
TR08,La Glacière,36.7329656311457,3.12456533434116,tram,False,Hussein Dey
TR09,Pont El Harrach,36.7303419484841,3.13010181872371,tram,False,El Harrach
TR10,Belle Vue,36.7295123353984,3.13599488546519,tram,False,El Harrach
TR11,Bekri Bouguerra,36.7279717929396,3.14337326931161,tram,False,El Harrach
TR12,Cinq Maisons,36.7261062825645,3.15102192883213,tram,False, Mohammadia
TR13,Foire d'Alger,36.7314243749805,3.16135551533958,tram,False,Mohammadia
TR14,les pins,36.7323624423852,3.16702905442602,tram,False,Mohammadia
TR15,Tamaris,36.7328168337027,3.17322353908189,tram,False,Mohammadia
TR16,Cité Mokhtar Zerhouni,36.7293934475319,3.17431621529899,tram,False,Mohammadia
TR17,Cité RABIA,36.7241553691386,3.17716405758751,tram,False,Bab Ezzouar
TR18,USTHB,36.720721390648,3.17954272467855,tram,True,Bab Ezzouar
TR19,Cité 5 Juillet,36.7215095418953,3.18287245341863,tram,False,Bab Ezzouar
TR20,Bab Ezzouar - Le Pont,36.7243430352299,3.18470462632028,tram,True,Bab Ezzouar
TR21,Station Cité Universitaire - CUB 1,36.7322406324861,3.18411123009083,tram,False,Bab Ezzouar
TR22,Cité 8 mai 1945,36.7372363567867,3.18487402349734,tram,False,Bab Ezzouar
TR23,Bordj El Kiffan - Lycée,36.744909239294,3.18748308438966,tram,False,Bordj El Kiffan
TR24,Bordj El Kiffan Center,36.7470154196277,3.19087445088531,tram,False,Bordj El Kiffan
TR25,Bordj El Kiffen - Polyclinique,36.7481842826331,3.1971036634816,tram,False,Bordj El Kiffan
TR26,Mouhous,36.7503340523095,3.21194174177679,tram,False,Bordj El Kiffan
TR27,Mimouni Hamoud,36.7551739218688,3.2236426554868,tram,False,Bordj El Kiffan
TR28,Station Ben Merabet,36.7536345935035,3.22005102799343,tram,False,Bordj El Kiffan
TR29,Station Ben RADOUAN,36.7557656217915,3.22457442883143,tram,False,Bordj El Kiffan
TR30,ben merad,36.7591312824008,3.22948224093532,tram,False,Bordj El Kiffan
TR31,SIDI DRIS,36.7659221412239,3.23827301163275,tram,False,Bordj El Kiffan
TR32,Station Tramway Benzerga,36.7732389689707,3.24511855442777,tram,False,Bordj El Kiffan
TR33,café chergui,36.7776145475166,3.25006078141167,tram,False,Bordj El Kiffan
TR34,Biomedical Faculty,36.7778784535404,3.25882946791982,tram,False,Bordj El Kiffan
TR35,dergana centre,36.7721916412291,3.26041452559166,tram,True,Bordj El Kiffan
T1_HAMMA,Hamma (Belouizdad),36.74944444,3.06666667,telepherique,True,Algiers
T1_MADAN,Diar El Mahçoul,36.74777778,3.06555556,telepherique,True,Algiers
T2_JARDN,Jardin d'Essai,36.74611111,3.07333333,telepherique,True,Algiers
T2_MEMOR,Mémorial du Martyr,36.74444444,3.07194444,telepherique,True,Algiers
T3_FUSIL,El-Annassers (Fusillés),36.74194444,3.08305556,telepherique,True,Algiers
T3_PALAC,Palais de la Culture,36.73888889,3.08111111,telepherique,True,Algiers
T4_BOLOG,Bologhine,36.80388889,3.04444444,telepherique,True,Algiers
T4_NDAFR,Notre-Dame d'Afrique,36.80166667,3.04277778,telepherique,True,Algiers
TC1_OUED,Oued Koriche,36.78833333,3.04472222,telepherique,True,Algiers
TC1_FRAI,Frais Vallon,36.79138889,3.02083333,telepherique,True,Algiers
TC1_BOUZ,Bouzaréah,36.79472222,3.02083333,telepherique,True,Algiers
TC2_BEO,Bab El Oued,36.78972222,3.04694444,telepherique,True,Algiers
TC2_VILL,Village Céleste,36.8039170697969,3.03353990640099,telepherique,False,Algiers
TC2_ZGHA,Z'ghara,36.80416667,3.03333333,telepherique,True,Algiers
TRN_AGHA,Agha,36.768,3.0577,train,True,Algiers
TRN_ATELIERS,Ateliers,36.756,3.065,train,False,Algiers
TRN_HUSSEIN_DAY,Hussein Day,36.745,3.094,train,True,Algiers
TRN_KHRUBA,Khruba,36.718,3.135,train,False,Algiers
TRn_HARRACH,Harrach,36.727,3.1324,train,True,Algiers
TRN_CASR_CONSTANTINE,Casr Constantine,36.697,3.092,train,False,Algiers
TRN_AIN_NAADJA,Ain Naadja,36.689,3.082,train,False,Algiers
TRN_BABA_ALI,Baba Ali,36.695,3.072,train,False,Algiers
TRN_BIR_TOUTA,Bir Touta,36.63,3.009,train,False,Algiers
TRN_TESSALA_MERDJA,Tessala Merdja,36.63943,2.93506,train,False,Algiers
TRN_SIDI_ABDALLAH,Sidi Abdallah,36.663,2.892,train,True,Algiers
TRN_SIDI_ABDALLAH_J,Sidi Abdallah J,36.692,2.871,train,False,Algiers
TRN_ZERALDA,Zeralda,36.703,2.848,train,True,Algiers
TRN_Zl_REGHAIA,Zl Reghaia,36.73595619,3.331271754,train,False,Algiers
TRN_REGHAIA,Reghaia,36.73523812,3.342129504,train,False,Algiers
TRN_BOUDOUAOU,Boudouaou,36.74064537,3.412883721,train,False,Algiers
TRN_CORSO,Corso,36.75382859,3.435500611,train,False,Algiers
TRN_BOUMERDES,Boumerdes,36.75416955,3.47349494,train,False,Algiers
TRN_THENIA,Thenia,36.72525418,3.552969348,train,True,Algiers
TRN_SNVI,Snvi,36.73402408,3.318400227,train,False,Algiers
TRN_LA_ZONE_INDUSTRIELLE_DE_ROUIBA,La Zone Industrielle De Rouiba,36.73347594,3.301627636,train,False,Algiers
TRN_ROUIBA,Rouiba,36.73431227,3.282739407,train,False,Algiers
TRN_DAR_EL_BEIDA,Dar El Beida,36.71471684,3.21077911,train,False,Algiers
TRN_BAB_EZZOUAR,Bab Ezzouar,36.70708676,3.186201672,train,True,Algiers
TRN_OUED_SMAR,Oued Smar,36.7040947,3.172013665,train,False,Algiers
TRN_AEROPORT,Aeroport,36.70041765,3.209126976,train,False,Algiers
TRN_ALGER,Alger,36.7795324,3.061770362,train,True,Algiers
1,Vieux Kouba,36.72974,3.075135,bus,True,Kouba
2,CFPA Khoudja Rabah,36.767323,3.322931,bus,False,Hraoua
3,Caroubier,36.734609,3.11991,bus,True,El Magharia
4,Gare de Train El Harrach,36.722163,3.132947,bus,True,El Harrach
5,Commissariat de Police El Hamiz,36.72974,3.22925,bus,True,Dar El Beida
6,El Karia,36.776114,3.288537,bus,False,Hraoua
7,Centre International des Conferences,36.767323,2.895863,bus,False,Cheraga
8,APC Ouled Fayet,36.734609,2.950104,bus,True,Ouled Fayet
9,Café Chergui,36.776114,3.252011,bus,True,Bordj El Kiffan
10,La Poste Bachdjarah,36.722163,3.119876,bus,True,Bourouba
11,Ain Benian Centre,36.800319,2.913801,bus,True,Ain Benian
12,CEM Ahmed Ben Badis,36.800319,2.917633,bus,False,Ain Benian
13,Ahmed Bougara,36.766552,3.036058,bus,True,El Biar
14,Ahmed Bougara 1,36.766932,3.035252,bus,True,El Biar
15,Ahmed Bougara 2,36.768121,3.032451,bus,True,El Biar
16,Carnot,36.772267,3.02446,bus,False,El Biar
17,Carnot,36.772911,3.021918,bus,False,El Biar
18,Carnot,36.772948,3.024451,bus,False,El Biar
19,Chateau Neuf,36.768731,3.021607,bus,True,El Biar
20,Chateau Neuf,36.768836,3.021516,bus,True,El Biar
21,Cheval Blanc,36.769255,3.02672,bus,True,El Biar
22,Chevalley,36.768932,3.009917,bus,True,El Biar
23,Chevalley,36.769045,3.009829,bus,True,El Biar
24,Fac des langues,36.764369,3.014819,bus,True,El Biar
25,Fort Empreur,36.773349,3.043929,bus,True,El Biar
26,Fort Empreur,36.77403,3.044794,bus,True,El Biar
27,Frais Vallon,36.778479,3.038619,bus,False,El Biar
28,Les Pins,36.766952,3.030501,bus,True,El Biar
29,Les Sources,36.77447,3.035695,bus,False,El Biar
30,Les Sources,36.774992,3.036,bus,False,El Biar
31,Saint Raphael,36.770141,3.036655,bus,True,El Biar
32,Saint Raphael,36.770295,3.03718,bus,True,El Biar
33,Stade El Biar,36.764949,3.023942,bus,False,El Biar
34,Station de Chateau Neuf,36.767826,3.018776,bus,True,El Biar
35,Station de Chateau Neuf,36.767866,3.018821,bus,True,El Biar
36,Aerohabitat,36.765664,3.045458,bus,True,Alger Centre
37,Beaux Arts,36.761932,3.045294,bus,True,Alger Centre
38,Beaux Arts,36.762001,3.045146,bus,True,Alger Centre
39,Bibliotheque Nationale,36.774811,3.053816,bus,True,Alger Centre
40,Bibliotheque Nationale,36.774943,3.053857,bus,True,Alger Centre
41,Boulevard KRIM Belkacem,36.772083,3.05156,bus,False,Alger Centre
42,Boulevard KRIM Belkacem,36.772148,3.051408,bus,False,Alger Centre
43,CNR Bougara,36.75839,3.042806,bus,True,Alger Centre
44,CNR Bougara,36.758606,3.042513,bus,True,Alger Centre
45,Escaliers Mecaniques,36.766069,3.048209,bus,True,Alger Centre
46,Gare de Train d Alger,36.780456,3.062631,bus,True,Alger Centre
47,Gare de Train d Alger,36.780484,3.062728,bus,True,Alger Centre
48,La Grande Poste,36.771531,3.057556,bus,True,Alger Centre
49,La Grande Poste,36.772169,3.058267,bus,True,Alger Centre
50,Jardin de Tunis,36.765232,3.039438,bus,True,Alger Centre
51,Jardin du Tunis,36.765456,3.039898,bus,True,Alger Centre
52,La Grande Poste (Parc Sofia),36.772614,3.060625,bus,True,Alger Centre
53,La Grande Poste (Parc Sofia),36.773667,3.059787,bus,True,Alger Centre
54,La Rochelle,36.760796,3.042547,bus,True,Alger Centre
55,La Rochelle,36.761016,3.042563,bus,True,Alger Centre
56,Les Ateliers,36.75646,3.066248,bus,True,Alger Centre
57,Les Tagarins,36.77613,3.046972,bus,True,Alger Centre
58,Les Tagarins,36.776586,3.04857,bus,True,Alger Centre
59,Lycée Zineb Oum El Massakine,36.769488,3.050414,bus,False,Alger Centre
60,Lycée Zineb Oum El Massakine,36.76952,3.050518,bus,False,Alger Centre
61,Mauretania,36.76792,3.056233,bus,True,Alger Centre
62,Moulin,36.765085,3.055929,bus,True,Alger Centre
63,Mauretania,36.767989,3.056196,bus,True,Alger Centre
64,Moulin,36.765107,3.055978,bus,True,Alger Centre
65,Parc de BEYROUTH,36.767308,3.048136,bus,True,Alger Centre
66,Parc de BEYROUTH,36.767355,3.048124,bus,True,Alger Centre
67,Parc TIFARITI,36.764282,3.044256,bus,True,Alger Centre
68,Parc TIFARITI,36.764375,3.044224,bus,True,Alger Centre
69,Place GEAY,36.770617,3.050004,bus,False,Alger Centre
70,Port d Alger,36.774246,3.061622,bus,True,Alger Centre
71,Port d Alger,36.774793,3.061128,bus,True,Alger Centre
72,Port Said (Square),36.780884,3.061815,bus,True,Alger Centre
73,Port Said (Square),36.781002,3.061811,bus,True,Alger Centre
74,Sonelgaz,36.773617,3.052875,bus,True,Alger Centre
75,Sonelgaz,36.773782,3.053034,bus,True,Alger Centre
76,Station 2 Mai,36.764564,3.058462,bus,True,Alger Centre
77,Station 2 Mai,36.7654,3.058379,bus,True,Alger Centre
78,Tunnel des Facultes,36.770578,3.055472,bus,True,Alger Centre
79,Ziroud Youcef (Hotel Saphir),36.777664,3.060203,bus,True,Alger Centre
80,Ziroud Youcef (Hotel Saphir),36.777694,3.060359,bus,True,Alger Centre
81,Diar Djemaa,36.728387,3.128373,bus,True,El Harrach
82,Boumati AADL,36.714922,3.139967,bus,False,El Harrach
83,Boumati,36.714623,3.141177,bus,False,El Harrach
84,El Harrach,36.721639,3.135912,bus,True,El Harrach
85,El Harrach,36.722116,3.135782,bus,True,El Harrach
86,El Mohammadia,36.729626,3.136205,bus,True,El Harrach
87,Gare de Train El Harrach,36.722148,3.133022,bus,True,El Harrach
88,Hopital Zmirli,36.704201,3.125536,bus,False,El Harrach
89,Hopital Zmirli,36.704409,3.125647,bus,False,El Harrach
90,Kourifa 1,36.704652,3.136178,bus,True,El Harrach
91,Kourifa 1,36.704261,3.136212,bus,True,El Harrach
92,Kourifa 2,36.702162,3.137475,bus,True,El Harrach
93,Kourifa 2,36.702222,3.137524,bus,True,El Harrach
94,Naftal,36.710381,3.135275,bus,True,El Harrach
95,Naftal,36.710414,3.135161,bus,True,El Harrach
96,Trois Caves,36.70768,3.129003,bus,False,El Harrach
97,Trois Caves,36.707823,3.129065,bus,False,El Harrach
98,Bainem,36.813654,2.972153,bus,False,El Hammamet
99,Bainem,36.813748,2.970594,bus,False,El Hammamet
100,Bainem Falaise,36.813047,2.964288,bus,False,El Hammamet
101,Bainem Falaise,36.813069,2.96418,bus,False,El Hammamet
102,Bainem Lafayette,36.813294,2.979843,bus,False,El Hammamet
103,Bainem Lafayette,36.813497,2.979279,bus,False,El Hammamet
104,Bains Romains,36.813297,2.99091,bus,False,El Hammamet
105,Bains Romains,36.813455,2.991112,bus,False,El Hammamet
106,Belvedere,36.812801,2.983668,bus,False,El Hammamet
107,Belvedere,36.812847,2.984054,bus,False,El Hammamet
108,Cité Boukikaz Amar,36.80849,2.948058,bus,False,El Hammamet
109,Cité Boukikaz Amar,36.808602,2.948142,bus,False,El Hammamet
110,Grand Rocher,36.807258,2.94413,bus,False,El Hammamet
111,Grand Rocher,36.807308,2.944181,bus,False,El Hammamet
112,Le Phare,36.810978,2.954169,bus,False,El Hammamet
113,Le Phare,36.811023,2.954895,bus,False,El Hammamet
114,Les Tamaris,36.811604,2.96024,bus,False,El Hammamet
115,Les Tamaris,36.811747,2.960452,bus,False,El Hammamet
116,Cité 1200 Logts Sidi Slimane,36.656376,3.011327,bus,False,Khraicia
117,Cité 1200 Logts Sidi Slimane,36.656378,3.011395,bus,False,Khraicia
118,Cité Laroussi Hamoud,36.65672,3.016935,bus,False,Khraicia
119,Cité Laroussi Hamoud,36.65674,3.016836,bus,False,Khraicia
120,Haouch El Gazouz,36.66457,3.015559,bus,False,Khraicia
121,Haouche El Gazouz,36.664624,3.015492,bus,False,Khraicia
122,Aeroport d Alger HOUARI Boumediene,36.702691,3.208742,bus,True,Dar El Beida
123,Cité 5 Juillet BEZ,36.720309,3.201678,bus,True,Dar El Beida
124,Cité 5 Juillet BEZ,36.720472,3.201739,bus,True,Dar El Beida
125,Cité 5 Juillet BEZ (2),36.722757,3.198541,bus,True,Dar El Beida
126,Commissariat de Police El Hamiz,36.729639,3.229249,bus,True,Dar El Beida
127,El Hamiz,36.731021,3.239628,bus,True,Dar El Beida
128,El Hamiz,36.731037,3.240323,bus,True,Dar El Beida
129,El Merdja,36.725996,3.200049,bus,True,Dar El Beida
130,El Merdja,36.726003,3.200609,bus,True,Dar El Beida
131,SNTP,36.728315,3.218127,bus,True,Dar El Beida
132,SNTP,36.728172,3.217687,bus,True,Dar El Beida
133,Horizons Bleus,36.815772,3.001552,bus,False,Rais Hamidou
134,Horizons Bleus,36.815818,3.001922,bus,False,Rais Hamidou
135,La Vigie,36.812556,3.021574,bus,True,Rais Hamidou
136,La Vigie,36.813089,3.021138,bus,True,Rais Hamidou
137,Miramar,36.814715,2.996389,bus,False,Rais Hamidou
138,Miramar,36.81487,2.997611,bus,False,Rais Hamidou
139,Rais Hamidou 1,36.816766,3.014317,bus,True,Rais Hamidou
140,Rais Hamidou 1,36.816828,3.014282,bus,True,Rais Hamidou
141,Rais Hamidou 2,36.817161,3.009372,bus,True,Rais Hamidou
142,Rais Hamidou 2,36.817202,3.009303,bus,True,Rais Hamidou
143,Chentaba,36.697543,2.921558,bus,False,Rahmania
144,Ciemtiere des Martyrs,36.737326,3.358606,bus,False,Reghaia
145,Cimetiere des Martyrs,36.737194,3.358886,bus,False,Reghaia
146,Cité DNC,36.750157,3.34236,bus,False,Reghaia
147,Cité DNC,36.750456,3.342414,bus,False,Reghaia
148,Cité Faouci,36.734783,3.350364,bus,False,Reghaia
149,Cité Faouci,36.734809,3.350261,bus,False,Reghaia
150,Cité Les Aures,36.731425,3.337338,bus,False,Reghaia
151,Cité les Aures,36.731523,3.337399,bus,False,Reghaia
152,Cité AADL 1,36.734262,3.36797,bus,False,Reghaia
153,Cité AADL 1,36.734545,3.367303,bus,False,Reghaia
154,Cité AADL 2,36.732923,3.372099,bus,False,Reghaia
155,Cité AADL 2,36.733168,3.37121,bus,False,Reghaia
156,Djezzy,36.74622,3.342542,bus,False,Reghaia
157,Djezzy,36.746455,3.342601,bus,False,Reghaia
158,El Kerrouche,36.730155,3.371823,bus,False,Reghaia
159,El Kerrouche,36.7302,3.372144,bus,False,Reghaia
160,Entree Reghaia,36.738569,3.338837,bus,False,Reghaia
161,Entreprise de Grands Travaux Petroliers,36.726428,3.326509,bus,False,Reghaia
162,Entreprise de Grands Travaux Petroliers,36.726449,3.326554,bus,False,Reghaia
163,Gare Routiere Reghaia,36.734071,3.344306,bus,False,Reghaia
164,Gare Routiere Reghaia,36.7341,3.344158,bus,False,Reghaia
165,Marché Reghaia,36.736709,3.342565,bus,False,Reghaia
166,Marché Reghaia,36.736716,3.342634,bus,False,Reghaia
167,LSP Batigec,36.738447,3.332586,bus,False,Reghaia
168,LSP Batigec,36.738564,3.332514,bus,False,Reghaia
169,Mosquee Tarek Ibn Ziyed,36.729952,3.334525,bus,False,Reghaia
170,Mosquee Tarek Ibn Ziyed,36.729971,3.334672,bus,False,Reghaia
171,Place des Martyrs Reghaia,36.741445,3.342904,bus,False,Reghaia
172,Place des Martyrs Reghaia,36.742348,3.342722,bus,False,Reghaia
173,Seal Heuraoua,36.759012,3.333096,bus,False,Reghaia
174,Seal Heuraoua,36.759069,3.333411,bus,False,Reghaia
175,Seal Heuraoua,36.759234,3.333567,bus,False,Reghaia
176,Seal Heuraoua,36.759552,3.333625,bus,False,Reghaia
177,Sortie Reghaia,36.738672,3.338532,bus,False,Reghaia
178,Ben Choubane - Chateau d eau,36.709272,3.280258,bus,False,Rouiba
179,Ben Choubane - Chateau d eau,36.709303,3.28025,bus,False,Rouiba
180,Cimetiere de Rouiba (El Guedehia),36.718682,3.286132,bus,False,Rouiba
181,Cimetiere de Rouiba (El Guedehia),36.719122,3.285969,bus,False,Rouiba
182,Cité 1540 Logts,36.756141,3.249778,bus,False,Rouiba
183,Cité 1540 Logts 2,36.753038,3.25074,bus,False,Rouiba
184,Cité 1540 Logts 2,36.753178,3.250591,bus,False,Rouiba
185,Cité Boualem El Aloui,36.773837,3.279822,bus,False,Rouiba
186,Cité Boualem El Aloui,36.773764,3.280174,bus,False,Rouiba
187,Cité Chabou,36.777037,3.270501,bus,False,Rouiba
188,Cité Chabou,36.777109,3.270563,bus,False,Rouiba
189,Cité Ennasr,36.731895,3.24724,bus,True,Rouiba
190,Cité Ennasr,36.731955,3.246964,bus,True,Rouiba
191,Domaine Si Boualem,36.772997,3.281602,bus,False,Rouiba
192,Domaine Si Boualem,36.773101,3.281611,bus,False,Rouiba
193,Domaine Si Boualem 1,36.767849,3.287942,bus,False,Rouiba
194,Douar Ben Ziane,36.757444,3.249484,bus,False,Rouiba
195,Ecole Primaire,36.70842,3.287847,bus,False,Rouiba
196,Ecole Primaire,36.708437,3.287922,bus,False,Rouiba
197,ENMS,36.737539,3.300913,bus,False,Rouiba
198,ENMS,36.737734,3.300824,bus,False,Rouiba
199,Genericlab,36.724388,3.302059,bus,False,Rouiba
200,Genericlab,36.724585,3.302192,bus,False,Rouiba
201,Hopital Rouiba,36.736782,3.285729,bus,False,Rouiba
202,INFORBA,36.735198,3.272631,bus,False,Rouiba
203,INFORBA,36.735455,3.275206,bus,False,Rouiba
204,La Base,36.721679,3.285515,bus,False,Rouiba
205,La Base,36.721913,3.285411,bus,False,Rouiba
206,Mosquee Ali Ben Abi Talab,36.708343,3.290367,bus,False,Rouiba
207,Mosquee Ali Ben Abi Talab,36.708326,3.290197,bus,False,Rouiba
208,Mouatsa 1,36.714855,3.284703,bus,False,Rouiba
209,Mouatsa 1,36.715081,3.284084,bus,False,Rouiba
210,Mouatsa 2,36.713803,3.289067,bus,False,Rouiba
211,Mouatsa 2,36.713921,3.288854,bus,False,Rouiba
212,Polyclinique,36.708781,3.285389,bus,False,Rouiba
213,Polyclinique,36.708805,3.285421,bus,False,Rouiba
214,Protection Civile,36.709042,3.283111,bus,False,Rouiba
215,Rouiba,36.740387,3.283949,bus,True,Rouiba
216,Rouiba,36.740405,3.284081,bus,True,Rouiba
217,Gare de Train Rouiba,36.732617,3.283275,bus,False,Rouiba
218,Gare de Train Rouiba,36.732623,3.283315,bus,False,Rouiba
219,Gare de Train Rouiba Zone Industrielle,36.733232,3.301424,bus,False,Rouiba
220,Sbaat,36.71063,3.292436,bus,False,Rouiba
221,Sbaat,36.710647,3.292342,bus,False,Rouiba
222,SNVI,36.737911,3.313137,bus,False,Rouiba
223,SNVI,36.737993,3.313094,bus,False,Rouiba
224,Souachette,36.744574,3.252294,bus,False,Rouiba
225,TVC,36.733727,3.261474,bus,False,Rouiba
226,TVC,36.733728,3.260847,bus,False,Rouiba
227,Usine Aigle,36.725195,3.311992,bus,False,Rouiba
228,Usine Aigle,36.725213,3.312031,bus,False,Rouiba
229,Ain Allah,36.747023,2.99601,bus,True,El Achour
230,Ain Allah,36.747592,2.994322,bus,True,El Achour
231,Les Grands Vents,36.736264,2.971177,bus,False,El Achour
232,Ouled Fayet Chateau d eau,36.732782,2.965818,bus,False,El Achour
233,ONPS,36.744579,2.996095,bus,False,El Achour
234,Oued Romane,36.742477,2.994716,bus,False,El Achour
235,Oued Romane,36.742552,2.99492,bus,False,El Achour
236,Residence Sahraoui,36.746062,2.997974,bus,False,El Achour
237,APC Kouba,36.73389,3.086829,bus,True,Kouba
238,Parc Dounia,36.742126,2.973881,bus,False,El Achour
239,APC Kouba,36.73402,3.086723,bus,True,Kouba
240,Ben Omar,36.72635,3.089371,bus,False,Kouba
241,Ben Omar,36.726353,3.089759,bus,False,Kouba
242,Ben Omar,36.726771,3.089317,bus,False,Kouba
243,Ben Omar,36.726948,3.088696,bus,False,Kouba
244,Calvaire,36.737105,3.091422,bus,True,Kouba
245,Calvaire,36.737161,3.0914,bus,True,Kouba
246,Cité Copemade,36.735421,3.071601,bus,False,Kouba
247,Cité Copemade,36.73556,3.071401,bus,False,Kouba
248,Cité des Annassers,36.735865,3.075596,bus,False,Kouba
249,Cité des Annassers,36.735891,3.07528,bus,False,Kouba
250,Diar El Afia,36.735497,3.06574,bus,False,Kouba
251,Diar El Afia,36.735556,3.06567,bus,False,Kouba
252,El Annasser S.M.M,36.742824,3.08316,bus,True,Kouba
253,Freres Abdeslami,36.729274,3.079804,bus,True,Kouba
254,Freres Abdeslami,36.729445,3.079391,bus,True,Kouba
255,Garidi 1,36.728906,3.069434,bus,True,Kouba
256,Garidi 2,36.733339,3.063236,bus,True,Kouba
257,Garidi 2,36.733387,3.062631,bus,True,Kouba
