edge_id,from_stop_id,to_stop_id,distance_km,time_min,transport_type,route_id,co2_g
4017,130,453,0.9144,13.97,walk,TRANSFER,0.0
4018,453,130,0.9144,13.97,walk,TRANSFER,0.0
4019,133,141,0.713,11.56,walk,TRANSFER,0.0
4020,141,133,0.713,11.56,walk,TRANSFER,0.0
4021,133,142,0.7081,11.5,walk,TRANSFER,0.0
4022,142,133,0.7081,11.5,walk,TRANSFER,0.0
4023,134,141,0.6798,11.16,walk,TRANSFER,0.0
4024,141,134,0.6798,11.16,walk,TRANSFER,0.0
4025,134,142,0.6748,11.1,walk,TRANSFER,0.0
4026,142,134,0.6748,11.1,walk,TRANSFER,0.0
4027,148,TRN_REGHAIA,0.7355,11.83,walk,TRANSFER,0.0
4028,TRN_REGHAIA,148,0.7355,11.83,walk,TRANSFER,0.0
4029,149,TRN_REGHAIA,0.7262,11.71,walk,TRANSFER,0.0
4030,TRN_REGHAIA,149,0.7262,11.71,walk,TRANSFER,0.0
4031,150,163,0.6871,11.25,walk,TRANSFER,0.0
4032,163,150,0.6871,11.25,walk,TRANSFER,0.0
4033,150,164,0.6766,11.12,walk,TRANSFER,0.0
4034,164,150,0.6766,11.12,walk,TRANSFER,0.0
4035,150,165,0.7498,12.0,walk,TRANSFER,0.0
4036,165,150,0.7498,12.0,walk,TRANSFER,0.0
4037,150,166,0.7542,12.05,walk,TRANSFER,0.0
4038,166,150,0.7542,12.05,walk,TRANSFER,0.0
4039,150,TRN_Zl_REGHAIA,0.739,11.87,walk,TRANSFER,0.0
4040,TRN_Zl_REGHAIA,150,0.739,11.87,walk,TRANSFER,0.0
4041,150,TRN_REGHAIA,0.6017,10.22,walk,TRANSFER,0.0
4042,TRN_REGHAIA,150,0.6017,10.22,walk,TRANSFER,0.0
4043,151,163,0.6776,11.13,walk,TRANSFER,0.0
4044,163,151,0.6776,11.13,walk,TRANSFER,0.0
4045,151,164,0.667,11.0,walk,TRANSFER,0.0
4046,164,151,0.667,11.0,walk,TRANSFER,0.0
4047,151,165,0.7379,11.85,walk,TRANSFER,0.0
4048,165,151,0.7379,11.85,walk,TRANSFER,0.0
4049,151,166,0.7423,11.91,walk,TRANSFER,0.0
4050,166,151,0.7423,11.91,walk,TRANSFER,0.0
4051,151,TRN_Zl_REGHAIA,0.7356,11.83,walk,TRANSFER,0.0
4052,TRN_Zl_REGHAIA,151,0.7356,11.83,walk,TRANSFER,0.0
4053,151,TRN_REGHAIA,0.5902,10.08,walk,TRANSFER,0.0
4054,TRN_REGHAIA,151,0.5902,10.08,walk,TRANSFER,0.0
4055,152,158,0.5714,9.86,walk,TRANSFER,0.0
4056,158,152,0.5714,9.86,walk,TRANSFER,0.0
4057,152,159,0.5851,10.02,walk,TRANSFER,0.0
4058,159,152,0.5851,10.02,walk,TRANSFER,0.0
4059,153,158,0.6329,10.59,walk,TRANSFER,0.0
4060,158,153,0.6329,10.59,walk,TRANSFER,0.0
4061,153,159,0.6477,10.77,walk,TRANSFER,0.0
4062,159,153,0.6477,10.77,walk,TRANSFER,0.0
4063,154,158,0.3088,6.71,walk,TRANSFER,0.0
4064,158,154,0.3088,6.71,walk,TRANSFER,0.0
4065,154,159,0.3028,6.63,walk,TRANSFER,0.0
4066,159,154,0.3028,6.63,walk,TRANSFER,0.0
4067,155,158,0.3395,7.07,walk,TRANSFER,0.0
4068,158,155,0.3395,7.07,walk,TRANSFER,0.0
4069,155,159,0.3404,7.08,walk,TRANSFER,0.0
4070,159,155,0.3404,7.08,walk,TRANSFER,0.0
4071,156,160,0.9126,13.95,walk,TRANSFER,0.0
4072,160,156,0.9126,13.95,walk,TRANSFER,0.0
4073,156,177,0.9122,13.95,walk,TRANSFER,0.0
4074,177,156,0.9122,13.95,walk,TRANSFER,0.0
4075,157,160,0.9388,14.27,walk,TRANSFER,0.0
4076,160,157,0.9388,14.27,walk,TRANSFER,0.0
4077,157,177,0.9383,14.26,walk,TRANSFER,0.0
4078,177,157,0.9383,14.26,walk,TRANSFER,0.0
4079,160,163,0.6983,11.38,walk,TRANSFER,0.0
4080,163,160,0.6983,11.38,walk,TRANSFER,0.0
4081,160,164,0.6869,11.24,walk,TRANSFER,0.0
4082,164,160,0.6869,11.24,walk,TRANSFER,0.0
4083,160,165,0.3913,7.7,walk,TRANSFER,0.0
4084,165,160,0.3913,7.7,walk,TRANSFER,0.0
4085,160,166,0.3961,7.75,walk,TRANSFER,0.0
4086,166,160,0.3961,7.75,walk,TRANSFER,0.0
4087,160,171,0.4833,8.8,walk,TRANSFER,0.0
4088,171,160,0.4833,8.8,walk,TRANSFER,0.0
4089,160,172,0.5444,9.53,walk,TRANSFER,0.0
4090,172,160,0.5444,9.53,walk,TRANSFER,0.0
4091,160,TRN_Zl_REGHAIA,0.7341,11.81,walk,TRANSFER,0.0
4092,TRN_Zl_REGHAIA,160,0.7341,11.81,walk,TRANSFER,0.0
4093,160,TRN_REGHAIA,0.4725,8.67,walk,TRANSFER,0.0
4094,TRN_REGHAIA,160,0.4725,8.67,walk,TRANSFER,0.0
4095,163,169,0.9847,14.82,walk,TRANSFER,0.0
4096,169,163,0.9847,14.82,walk,TRANSFER,0.0
4097,163,170,0.9721,14.66,walk,TRANSFER,0.0
4098,170,163,0.9721,14.66,walk,TRANSFER,0.0
4099,163,177,0.7256,11.71,walk,TRANSFER,0.0
4100,177,163,0.7256,11.71,walk,TRANSFER,0.0
4101,163,TRN_REGHAIA,0.2334,5.8,walk,TRANSFER,0.0
4102,TRN_REGHAIA,163,0.2334,5.8,walk,TRANSFER,0.0
4103,164,169,0.9745,14.69,walk,TRANSFER,0.0
4104,169,164,0.9745,14.69,walk,TRANSFER,0.0
4105,164,170,0.962,14.54,walk,TRANSFER,0.0
4106,170,164,0.962,14.54,walk,TRANSFER,0.0
4107,164,177,0.714,11.57,walk,TRANSFER,0.0
4108,177,164,0.714,11.57,walk,TRANSFER,0.0
4109,164,TRN_REGHAIA,0.2207,5.65,walk,TRANSFER,0.0
4110,TRN_REGHAIA,164,0.2207,5.65,walk,TRANSFER,0.0
4111,165,167,0.91,13.92,walk,TRANSFER,0.0
4112,167,165,0.91,13.92,walk,TRANSFER,0.0
4113,165,168,0.9191,14.03,walk,TRANSFER,0.0
4114,168,165,0.9191,14.03,walk,TRANSFER,0.0
4115,165,177,0.4205,8.05,walk,TRANSFER,0.0
4116,177,165,0.4205,8.05,walk,TRANSFER,0.0
4117,165,TRN_REGHAIA,0.1681,5.02,walk,TRANSFER,0.0
4118,TRN_REGHAIA,165,0.1681,5.02,walk,TRANSFER,0.0
4119,166,167,0.9158,13.99,walk,TRANSFER,0.0
4120,167,166,0.9158,13.99,walk,TRANSFER,0.0
4121,166,168,0.9249,14.1,walk,TRANSFER,0.0
4122,168,166,0.9249,14.1,walk,TRANSFER,0.0
4123,166,177,0.4253,8.1,walk,TRANSFER,0.0
4124,177,166,0.4253,8.1,walk,TRANSFER,0.0
4125,166,TRN_REGHAIA,0.1704,5.04,walk,TRANSFER,0.0
4126,TRN_REGHAIA,166,0.1704,5.04,walk,TRANSFER,0.0
4127,167,171,0.978,14.74,walk,TRANSFER,0.0
4128,171,167,0.978,14.74,walk,TRANSFER,0.0
4129,167,TRN_Zl_REGHAIA,0.3007,6.61,walk,TRANSFER,0.0
4130,TRN_Zl_REGHAIA,167,0.3007,6.61,walk,TRANSFER,0.0
4131,167,TRN_REGHAIA,0.9222,14.07,walk,TRANSFER,0.0
4132,TRN_REGHAIA,167,0.9222,14.07,walk,TRANSFER,0.0
4133,168,171,0.9797,14.76,walk,TRANSFER,0.0
4134,171,168,0.9797,14.76,walk,TRANSFER,0.0
4135,168,TRN_Zl_REGHAIA,0.3104,6.72,walk,TRANSFER,0.0
4136,TRN_Zl_REGHAIA,168,0.3104,6.72,walk,TRANSFER,0.0
4137,168,TRN_REGHAIA,0.9332,14.2,walk,TRANSFER,0.0
4138,TRN_REGHAIA,168,0.9332,14.2,walk,TRANSFER,0.0
4139,169,TRN_Zl_REGHAIA,0.7279,11.73,walk,TRANSFER,0.0
4140,TRN_Zl_REGHAIA,169,0.7279,11.73,walk,TRANSFER,0.0
4141,169,TRN_REGHAIA,0.8971,13.76,walk,TRANSFER,0.0
4142,TRN_REGHAIA,169,0.8971,13.76,walk,TRANSFER,0.0
4143,170,TRN_Zl_REGHAIA,0.7313,11.78,walk,TRANSFER,0.0
4144,TRN_Zl_REGHAIA,170,0.7313,11.78,walk,TRANSFER,0.0
4145,170,TRN_REGHAIA,0.8858,13.63,walk,TRANSFER,0.0
4146,TRN_REGHAIA,170,0.8858,13.63,walk,TRANSFER,0.0
4147,171,177,0.4968,8.96,walk,TRANSFER,0.0
4148,177,171,0.4968,8.96,walk,TRANSFER,0.0
4149,171,TRN_REGHAIA,0.6936,11.32,walk,TRANSFER,0.0
4150,TRN_REGHAIA,171,0.6936,11.32,walk,TRANSFER,0.0
4151,172,177,0.5536,9.64,walk,TRANSFER,0.0
4152,177,172,0.5536,9.64,walk,TRANSFER,0.0
4153,172,TRN_REGHAIA,0.7923,12.51,walk,TRANSFER,0.0
4154,TRN_REGHAIA,172,0.7923,12.51,walk,TRANSFER,0.0
4155,173,368,0.8422,13.11,walk,TRANSFER,0.0
4156,368,173,0.8422,13.11,walk,TRANSFER,0.0
4157,173,369,0.8512,13.21,walk,TRANSFER,0.0
4158,369,173,0.8512,13.21,walk,TRANSFER,0.0
4159,173,370,0.5054,9.06,walk,TRANSFER,0.0
4160,370,173,0.5054,9.06,walk,TRANSFER,0.0
4161,173,371,0.4843,8.81,walk,TRANSFER,0.0
4162,371,173,0.4843,8.81,walk,TRANSFER,0.0
4163,174,368,0.852,13.22,walk,TRANSFER,0.0
4164,368,174,0.852,13.22,walk,TRANSFER,0.0
4165,174,369,0.8614,13.34,walk,TRANSFER,0.0
4166,369,174,0.8614,13.34,walk,TRANSFER,0.0
4167,174,370,0.534,9.41,walk,TRANSFER,0.0
4168,370,174,0.534,9.41,walk,TRANSFER,0.0
4169,174,371,0.5129,9.15,walk,TRANSFER,0.0
4170,371,174,0.5129,9.15,walk,TRANSFER,0.0
4171,175,368,0.8447,13.14,walk,TRANSFER,0.0
4172,368,175,0.8447,13.14,walk,TRANSFER,0.0
4173,175,369,0.8544,13.25,walk,TRANSFER,0.0
4174,369,175,0.8544,13.25,walk,TRANSFER,0.0
4175,175,370,0.5531,9.64,walk,TRANSFER,0.0
4176,370,175,0.5531,9.64,walk,TRANSFER,0.0
4177,175,371,0.5319,9.38,walk,TRANSFER,0.0
4178,371,175,0.5319,9.38,walk,TRANSFER,0.0
4179,176,368,0.8191,12.83,walk,TRANSFER,0.0
4180,368,176,0.8191,12.83,walk,TRANSFER,0.0
4181,176,369,0.8291,12.95,walk,TRANSFER,0.0
4182,369,176,0.8291,12.95,walk,TRANSFER,0.0
4183,176,370,0.5707,9.85,walk,TRANSFER,0.0
4184,370,176,0.5707,9.85,walk,TRANSFER,0.0
4185,176,371,0.5494,9.59,walk,TRANSFER,0.0
4186,371,176,0.5494,9.59,walk,TRANSFER,0.0
4187,177,TRN_Zl_REGHAIA,0.714,11.57,walk,TRANSFER,0.0
4188,TRN_Zl_REGHAIA,177,0.714,11.57,walk,TRANSFER,0.0
4189,177,TRN_REGHAIA,0.4986,8.98,walk,TRANSFER,0.0
4190,TRN_REGHAIA,177,0.4986,8.98,walk,TRANSFER,0.0
4191,180,208,0.4442,8.33,walk,TRANSFER,0.0
4192,208,180,0.4442,8.33,walk,TRANSFER,0.0
4193,180,209,0.4401,8.28,walk,TRANSFER,0.0
4194,209,180,0.4401,8.28,walk,TRANSFER,0.0
4195,180,210,0.6023,10.23,walk,TRANSFER,0.0
4196,210,180,0.6023,10.23,walk,TRANSFER,0.0
4197,180,211,0.5823,9.99,walk,TRANSFER,0.0
4198,211,180,0.5823,9.99,walk,TRANSFER,0.0
4199,181,208,0.4877,8.85,walk,TRANSFER,0.0
4200,208,181,0.4877,8.85,walk,TRANSFER,0.0
4201,181,209,0.4797,8.76,walk,TRANSFER,0.0
4202,209,181,0.4797,8.76,walk,TRANSFER,0.0
4203,181,210,0.6527,10.83,walk,TRANSFER,0.0
4204,210,181,0.6527,10.83,walk,TRANSFER,0.0
4205,181,211,0.6329,10.6,walk,TRANSFER,0.0
4206,211,181,0.6329,10.6,walk,TRANSFER,0.0
4207,185,193,0.9831,14.8,walk,TRANSFER,0.0
4208,193,185,0.9831,14.8,walk,TRANSFER,0.0
4209,185,373,0.7937,12.52,walk,TRANSFER,0.0
4210,373,185,0.7937,12.52,walk,TRANSFER,0.0
4211,185,374,0.8081,12.7,walk,TRANSFER,0.0
4212,374,185,0.8081,12.7,walk,TRANSFER,0.0
4213,185,376,0.8145,12.77,walk,TRANSFER,0.0
4214,376,185,0.8145,12.77,walk,TRANSFER,0.0
4215,185,385,0.92,14.04,walk,TRANSFER,0.0
4216,385,185,0.92,14.04,walk,TRANSFER,0.0
4217,186,193,0.9546,14.46,walk,TRANSFER,0.0
4218,193,186,0.9546,14.46,walk,TRANSFER,0.0
4219,186,373,0.7617,12.14,walk,TRANSFER,0.0
4220,373,186,0.7617,12.14,walk,TRANSFER,0.0
4221,186,374,0.7762,12.31,walk,TRANSFER,0.0
4222,374,186,0.7762,12.31,walk,TRANSFER,0.0
4223,186,376,0.7881,12.46,walk,TRANSFER,0.0
4224,376,186,0.7881,12.46,walk,TRANSFER,0.0
4225,186,385,0.8889,13.67,walk,TRANSFER,0.0
4226,385,186,0.8889,13.67,walk,TRANSFER,0.0
4227,187,559,0.6721,11.07,walk,TRANSFER,0.0
4228,559,187,0.6721,11.07,walk,TRANSFER,0.0
4229,187,560,0.6803,11.16,walk,TRANSFER,0.0
4230,560,187,0.6803,11.16,walk,TRANSFER,0.0
4231,188,559,0.6769,11.12,walk,TRANSFER,0.0
4232,559,188,0.6769,11.12,walk,TRANSFER,0.0
4233,188,560,0.685,11.22,walk,TRANSFER,0.0
4234,560,188,0.685,11.22,walk,TRANSFER,0.0
4235,191,193,0.8041,12.65,walk,TRANSFER,0.0
4236,193,191,0.8041,12.65,walk,TRANSFER,0.0
4237,191,373,0.6115,10.34,walk,TRANSFER,0.0
4238,373,191,0.6115,10.34,walk,TRANSFER,0.0
4239,191,374,0.6255,10.51,walk,TRANSFER,0.0
4240,374,191,0.6255,10.51,walk,TRANSFER,0.0
4241,191,376,0.7118,11.54,walk,TRANSFER,0.0
4242,376,191,0.7118,11.54,walk,TRANSFER,0.0
4243,191,385,0.736,11.83,walk,TRANSFER,0.0
4244,385,191,0.736,11.83,walk,TRANSFER,0.0
4245,192,193,0.8118,12.74,walk,TRANSFER,0.0
4246,193,192,0.8118,12.74,walk,TRANSFER,0.0
4247,192,373,0.6151,10.38,walk,TRANSFER,0.0
4248,373,192,0.6151,10.38,walk,TRANSFER,0.0
4249,192,374,0.6292,10.55,walk,TRANSFER,0.0
4250,374,192,0.6292,10.55,walk,TRANSFER,0.0
4251,192,376,0.7052,11.46,walk,TRANSFER,0.0
4252,376,192,0.7052,11.46,walk,TRANSFER,0.0
4253,192,385,0.7412,11.89,walk,TRANSFER,0.0
4254,385,192,0.7412,11.89,walk,TRANSFER,0.0
4255,193,373,0.3522,7.23,walk,TRANSFER,0.0
4256,373,193,0.3522,7.23,walk,TRANSFER,0.0
4257,193,374,0.3349,7.02,walk,TRANSFER,0.0
4258,374,193,0.3349,7.02,walk,TRANSFER,0.0
4259,193,385,0.2141,5.57,walk,TRANSFER,0.0
4260,385,193,0.2141,5.57,walk,TRANSFER,0.0
4261,197,TRN_LA_ZONE_INDUSTRIELLE_DE_ROUIBA,0.4563,8.48,walk,TRANSFER,0.0
4262,TRN_LA_ZONE_INDUSTRIELLE_DE_ROUIBA,197,0.4563,8.48,walk,TRANSFER,0.0
4263,198,TRN_LA_ZONE_INDUSTRIELLE_DE_ROUIBA,0.4789,8.75,walk,TRANSFER,0.0
4264,TRN_LA_ZONE_INDUSTRIELLE_DE_ROUIBA,198,0.4789,8.75,walk,TRANSFER,0.0
4265,199,227,0.8898,13.68,walk,TRANSFER,0.0
4266,227,199,0.8898,13.68,walk,TRANSFER,0.0
4267,199,228,0.8935,13.72,walk,TRANSFER,0.0
4268,228,199,0.8935,13.72,walk,TRANSFER,0.0
4269,200,227,0.876,13.51,walk,TRANSFER,0.0
4270,227,200,0.876,13.51,walk,TRANSFER,0.0
4271,200,228,0.8797,13.56,walk,TRANSFER,0.0
4272,228,200,0.8797,13.56,walk,TRANSFER,0.0
4273,200,TRN_LA_ZONE_INDUSTRIELLE_DE_ROUIBA,0.9899,14.88,walk,TRANSFER,0.0
4274,TRN_LA_ZONE_INDUSTRIELLE_DE_ROUIBA,200,0.9899,14.88,walk,TRANSFER,0.0
4275,201,203,0.9493,14.39,walk,TRANSFER,0.0
4276,203,201,0.9493,14.39,walk,TRANSFER,0.0
4277,201,215,0.4311,8.17,walk,TRANSFER,0.0
4278,215,201,0.4311,8.17,walk,TRANSFER,0.0
4279,201,216,0.4288,8.15,walk,TRANSFER,0.0
4280,216,201,0.4288,8.15,walk,TRANSFER,0.0
4281,201,217,0.5122,9.15,walk,TRANSFER,0.0
4282,217,201,0.5122,9.15,walk,TRANSFER,0.0
4283,201,218,0.51,9.12,walk,TRANSFER,0.0
4284,218,201,0.51,9.12,walk,TRANSFER,0.0
4285,201,TRN_ROUIBA,0.3826,7.59,walk,TRANSFER,0.0
4286,TRN_ROUIBA,201,0.3826,7.59,walk,TRANSFER,0.0
4287,202,217,0.991,14.89,walk,TRANSFER,0.0
4288,217,202,0.991,14.89,walk,TRANSFER,0.0
4289,202,218,0.9942,14.93,walk,TRANSFER,0.0
4290,218,202,0.9942,14.93,walk,TRANSFER,0.0
4291,202,TRN_ROUIBA,0.9062,13.87,walk,TRANSFER,0.0
4292,TRN_ROUIBA,202,0.9062,13.87,walk,TRANSFER,0.0
4293,203,215,0.9527,14.43,walk,TRANSFER,0.0
4294,215,203,0.9527,14.43,walk,TRANSFER,0.0
4295,203,216,0.9635,14.56,walk,TRANSFER,0.0
4296,216,203,0.9635,14.56,walk,TRANSFER,0.0
4297,203,217,0.7853,12.42,walk,TRANSFER,0.0
4298,217,203,0.7853,12.42,walk,TRANSFER,0.0
4299,203,218,0.7883,12.46,walk,TRANSFER,0.0
4300,218,203,0.7883,12.46,walk,TRANSFER,0.0
4301,203,TRN_ROUIBA,0.6832,11.2,walk,TRANSFER,0.0
4302,TRN_ROUIBA,203,0.6832,11.2,walk,TRANSFER,0.0
4303,204,208,0.7622,12.15,walk,TRANSFER,0.0
4304,208,204,0.7622,12.15,walk,TRANSFER,0.0
4305,204,209,0.7447,11.94,walk,TRANSFER,0.0
4306,209,204,0.7447,11.94,walk,TRANSFER,0.0
4307,204,210,0.9312,14.17,walk,TRANSFER,0.0
4308,210,204,0.9312,14.17,walk,TRANSFER,0.0
4309,204,211,0.9125,13.95,walk,TRANSFER,0.0
4310,211,204,0.9125,13.95,walk,TRANSFER,0.0
4311,205,208,0.7873,12.45,walk,TRANSFER,0.0
4312,208,205,0.7873,12.45,walk,TRANSFER,0.0
4313,205,209,0.7688,12.23,walk,TRANSFER,0.0
4314,209,205,0.7688,12.23,walk,TRANSFER,0.0
4315,205,210,0.9589,14.51,walk,TRANSFER,0.0
4316,210,205,0.9589,14.51,walk,TRANSFER,0.0
4317,205,211,0.9402,14.28,walk,TRANSFER,0.0
4318,211,205,0.9402,14.28,walk,TRANSFER,0.0
4319,215,217,0.8661,13.39,walk,TRANSFER,0.0
4320,217,215,0.8661,13.39,walk,TRANSFER,0.0
4321,215,218,0.8652,13.38,walk,TRANSFER,0.0
4322,218,215,0.8652,13.38,walk,TRANSFER,0.0
4323,215,TRN_ROUIBA,0.684,11.21,walk,TRANSFER,0.0
4324,TRN_ROUIBA,215,0.684,11.21,walk,TRANSFER,0.0
4325,216,217,0.869,13.43,walk,TRANSFER,0.0
4326,217,216,0.869,13.43,walk,TRANSFER,0.0
4327,216,218,0.868,13.42,walk,TRANSFER,0.0
4328,218,216,0.868,13.42,walk,TRANSFER,0.0
4329,216,TRN_ROUIBA,0.6879,11.26,walk,TRANSFER,0.0
4330,TRN_ROUIBA,216,0.6879,11.26,walk,TRANSFER,0.0
4331,217,TRN_ROUIBA,0.1945,5.33,walk,TRANSFER,0.0
4332,TRN_ROUIBA,217,0.1945,5.33,walk,TRANSFER,0.0
4333,218,TRN_ROUIBA,0.1947,5.34,walk,TRANSFER,0.0
4334,TRN_ROUIBA,218,0.1947,5.34,walk,TRANSFER,0.0
4335,219,TRN_LA_ZONE_INDUSTRIELLE_DE_ROUIBA,0.0326,3.39,walk,TRANSFER,0.0
4336,TRN_LA_ZONE_INDUSTRIELLE_DE_ROUIBA,219,0.0326,3.39,walk,TRANSFER,0.0
4337,222,TRN_SNVI,0.6378,10.65,walk,TRANSFER,0.0
4338,TRN_SNVI,222,0.6378,10.65,walk,TRANSFER,0.0
4339,223,TRN_SNVI,0.6468,10.76,walk,TRANSFER,0.0
4340,TRN_SNVI,223,0.6468,10.76,walk,TRANSFER,0.0
4341,229,233,0.2719,6.26,walk,TRANSFER,0.0
4342,233,229,0.2719,6.26,walk,TRANSFER,0.0
4343,229,234,0.5185,9.22,walk,TRANSFER,0.0
4344,234,229,0.5185,9.22,walk,TRANSFER,0.0
4345,229,235,0.5066,9.08,walk,TRANSFER,0.0
4346,235,229,0.5066,9.08,walk,TRANSFER,0.0
4347,229,236,0.205,5.46,walk,TRANSFER,0.0
4348,236,229,0.205,5.46,walk,TRANSFER,0.0
4349,229,575,0.9598,14.52,walk,TRANSFER,0.0
4350,575,229,0.9598,14.52,walk,TRANSFER,0.0
4351,229,842,0.727,11.72,walk,TRANSFER,0.0
4352,842,229,0.727,11.72,walk,TRANSFER,0.0
4353,229,843,0.7168,11.6,walk,TRANSFER,0.0
4354,843,229,0.7168,11.6,walk,TRANSFER,0.0
4355,229,850,0.7736,12.28,walk,TRANSFER,0.0
4356,850,229,0.7736,12.28,walk,TRANSFER,0.0
4357,229,851,0.7762,12.31,walk,TRANSFER,0.0
4358,851,229,0.7762,12.31,walk,TRANSFER,0.0
4359,230,233,0.3704,7.44,walk,TRANSFER,0.0
4360,233,230,0.3704,7.44,walk,TRANSFER,0.0
4361,230,234,0.5698,9.84,walk,TRANSFER,0.0
4362,234,230,0.5698,9.84,walk,TRANSFER,0.0
4363,230,235,0.5629,9.76,walk,TRANSFER,0.0
4364,235,230,0.5629,9.76,walk,TRANSFER,0.0
4365,230,236,0.3672,7.41,walk,TRANSFER,0.0
4366,236,230,0.3672,7.41,walk,TRANSFER,0.0
4367,230,842,0.5836,10.0,walk,TRANSFER,0.0
4368,842,230,0.5836,10.0,walk,TRANSFER,0.0
4369,230,843,0.5761,9.91,walk,TRANSFER,0.0
4370,843,230,0.5761,9.91,walk,TRANSFER,0.0
4371,230,850,0.6107,10.33,walk,TRANSFER,0.0
4372,850,230,0.6107,10.33,walk,TRANSFER,0.0
4373,230,851,0.6134,10.36,walk,TRANSFER,0.0
4374,851,230,0.6134,10.36,walk,TRANSFER,0.0
4375,233,236,0.235,5.82,walk,TRANSFER,0.0
4376,236,233,0.235,5.82,walk,TRANSFER,0.0
4377,233,842,0.9507,14.41,walk,TRANSFER,0.0
4378,842,233,0.9507,14.41,walk,TRANSFER,0.0
4379,233,843,0.9445,14.33,walk,TRANSFER,0.0
4380,843,233,0.9445,14.33,walk,TRANSFER,0.0
4381,233,850,0.9309,14.17,walk,TRANSFER,0.0
4382,850,233,0.9309,14.17,walk,TRANSFER,0.0
4383,233,851,0.9347,14.22,walk,TRANSFER,0.0
4384,851,233,0.9347,14.22,walk,TRANSFER,0.0
4385,234,236,0.4931,8.92,walk,TRANSFER,0.0
4386,236,234,0.4931,8.92,walk,TRANSFER,0.0
4387,235,236,0.4758,8.71,walk,TRANSFER,0.0
4388,236,235,0.4758,8.71,walk,TRANSFER,0.0
4389,236,573,0.9733,14.68,walk,TRANSFER,0.0
4390,573,236,0.9733,14.68,walk,TRANSFER,0.0
4391,236,575,0.9234,14.08,walk,TRANSFER,0.0
4392,575,236,0.9234,14.08,walk,TRANSFER,0.0
4393,236,576,0.9716,14.66,walk,TRANSFER,0.0
4394,576,236,0.9716,14.66,walk,TRANSFER,0.0
4395,236,842,0.9252,14.1,walk,TRANSFER,0.0
4396,842,236,0.9252,14.1,walk,TRANSFER,0.0
4397,236,843,0.9137,13.96,walk,TRANSFER,0.0
4398,843,236,0.9137,13.96,walk,TRANSFER,0.0
4399,236,850,0.9779,14.73,walk,TRANSFER,0.0
4400,850,236,0.9779,14.73,walk,TRANSFER,0.0
4401,236,851,0.9806,14.77,walk,TRANSFER,0.0
4402,851,236,0.9806,14.77,walk,TRANSFER,0.0
4403,237,240,0.8685,13.42,walk,TRANSFER,0.0
4404,240,237,0.8685,13.42,walk,TRANSFER,0.0
4405,237,241,0.8778,13.53,walk,TRANSFER,0.0
4406,241,237,0.8778,13.53,walk,TRANSFER,0.0
4407,237,242,0.8221,12.86,walk,TRANSFER,0.0
4408,242,237,0.8221,12.86,walk,TRANSFER,0.0
4409,237,243,0.7896,12.48,walk,TRANSFER,0.0
4410,243,237,0.7896,12.48,walk,TRANSFER,0.0
4411,237,253,0.8096,12.71,walk,TRANSFER,0.0
4412,253,237,0.8096,12.71,walk,TRANSFER,0.0
4413,237,254,0.8268,12.92,walk,TRANSFER,0.0
4414,254,237,0.8268,12.92,walk,TRANSFER,0.0
4415,237,261,0.5015,9.02,walk,TRANSFER,0.0
4416,261,237,0.5015,9.02,walk,TRANSFER,0.0
4417,237,262,0.4997,9.0,walk,TRANSFER,0.0
4418,262,237,0.4997,9.0,walk,TRANSFER,0.0
4419,237,266,0.9616,14.54,walk,TRANSFER,0.0
4420,266,237,0.9616,14.54,walk,TRANSFER,0.0
4421,237,267,0.8486,13.18,walk,TRANSFER,0.0
4422,267,237,0.8486,13.18,walk,TRANSFER,0.0
4423,237,268,0.9594,14.51,walk,TRANSFER,0.0
4424,268,237,0.9594,14.51,walk,TRANSFER,0.0
4425,237,269,0.9204,14.04,walk,TRANSFER,0.0
4426,269,237,0.9204,14.04,walk,TRANSFER,0.0
4427,237,270,0.5805,9.97,walk,TRANSFER,0.0
4428,270,237,0.5805,9.97,walk,TRANSFER,0.0
4429,237,271,0.5526,9.63,walk,TRANSFER,0.0
4430,271,237,0.5526,9.63,walk,TRANSFER,0.0
4431,237,272,0.5207,9.25,walk,TRANSFER,0.0
4432,272,237,0.5207,9.25,walk,TRANSFER,0.0
4433,237,810,0.8265,12.92,walk,TRANSFER,0.0
4434,810,237,0.8265,12.92,walk,TRANSFER,0.0
4435,237,811,0.8041,12.65,walk,TRANSFER,0.0
4436,811,237,0.8041,12.65,walk,TRANSFER,0.0
4437,237,829,0.7696,12.23,walk,TRANSFER,0.0
4438,829,237,0.7696,12.23,walk,TRANSFER,0.0
4439,237,830,0.7616,12.14,walk,TRANSFER,0.0
4440,830,237,0.7616,12.14,walk,TRANSFER,0.0
4441,237,831,0.9788,14.75,walk,TRANSFER,0.0
4442,831,237,0.9788,14.75,walk,TRANSFER,0.0
4443,237,T3_FUSIL,0.9567,14.48,walk,TRANSFER,0.0
4444,T3_FUSIL,237,0.9567,14.48,walk,TRANSFER,0.0
4445,237,T3_PALAC,0.754,12.05,walk,TRANSFER,0.0
4446,T3_PALAC,237,0.754,12.05,walk,TRANSFER,0.0
4447,239,240,0.8849,13.62,walk,TRANSFER,0.0
4448,240,239,0.8849,13.62,walk,TRANSFER,0.0
4449,239,241,0.8944,13.73,walk,TRANSFER,0.0
4450,241,239,0.8944,13.73,walk,TRANSFER,0.0
4451,239,242,0.8385,13.06,walk,TRANSFER,0.0
4452,242,239,0.8385,13.06,walk,TRANSFER,0.0
